Id,SalePrice
2735,126350.61329421718
2736,128074.28707312421
2737,114347.28164532916
2738,134715.89689789954
2739,158299.95757138694
2740,128745.1014438228
2741,136945.50579315718
2742,146038.8525557621
2743,142606.741711546
2744,150764.0102502569
2745,147314.75094149553
2746,132967.4932471707
2747,148223.5369833292
2748,123855.83129325305
2749,122214.89088620893
2750,137986.5344914359
2751,136571.9946530194
2752,223715.7471815057
2753,151760.08889191653
2754,229181.85266080336
2755,121233.94489813328
2756,94310.68472988105
2757,70917.97815533885
2758,66249.44976580566
2759,155495.2337955754
2760,121454.98042075272
2761,140169.08788807207
2762,137915.23431569006
2763,187758.80500193848
2764,157965.28604517103
2765,294360.0789817093
2766,127235.14063417137
2767,81144.33556114204
2768,121941.43396337528
2769,129770.67107242657
2770,154780.09694088993
2771,111477.94161214078
2772,112164.10808930894
2773,146683.5550102675
2774,135034.71111539452
2775,114419.10740719367
2776,141075.84421890174
2777,144830.10179357743
2778,121629.09343608069
2779,115246.93184771405
2780,94274.38549179914
2781,87636.99508518688
2782,73685.86838140016
2783,100032.16341898176
2784,115967.56041798252
2785,124895.48565286117
2786,61245.095934618344
2787,122197.03773608927
2788,67287.36281871516
2789,203828.48642448673
2790,81765.88644127952
2791,107118.2040923028
2792,58776.163581269386
2793,163057.42076179857
2794,96761.47495089614
2795,107763.48266076177
2796,84041.28438448117
2797,218380.72329771178
2798,120855.99057230675
2799,110115.74810497552
2800,54896.32735806167
2801,108101.01293056612
2802,138609.12994337664
2803,152469.00343756514
2804,134236.8401717643
2805,94416.64373950334
2806,71447.85048853108
2807,163800.8235894355
2808,143166.6328851489
2809,123524.87948189824
2810,135479.22356215096
2811,147335.4490881117
2812,139641.177055319
2813,156672.21909796575
2814,155834.58298294936
2815,101956.81065668869
2816,226914.64853686476
2817,146814.58557830317
2818,118703.57511750882
2819,148012.555872246
2820,127457.60604846592
2821,106551.32557314429
2822,188919.03961904338
2823,256029.71683757255
2824,163911.91331367055
2825,157233.91287387005
2826,125293.8085970882
2827,135379.73011268952
2828,198969.22814760488
2829,175090.71286034034
2830,213722.12714998232
2831,185785.0514624521
2832,226258.78099544818
2833,276341.92747485236
2834,197150.35519992557
2835,202979.6632980964
2836,191594.88987307384
2837,161849.82069893825
2838,140948.73395573697
2839,176413.3850797384
2840,202513.4636024375
2841,198206.16802648918
2842,212362.54771678467
2843,135551.06957146016
2844,144540.86635149975
2845,110898.74285554042
2846,198249.56801372473
2847,191959.03477248942
2848,223674.74184993788
2849,199401.79525237903
2850,282974.42250032566
2851,230150.29716903254
2852,239044.15917946727
2853,228569.23697558162
2854,130803.97603550387
2855,205263.87532736483
2856,194998.1262986425
2857,190696.73573151475
2858,207687.71525709357
2859,133265.8380590271
2860,110865.69710397843
2861,138620.47907257188
2862,193357.73447383786
2863,122230.81884562776
2864,243768.64101125288
2865,129758.29919172073
2866,148550.3316015774
2867,85202.48642174764
2868,98168.19636079331
2869,105983.88520615573
2870,129175.08596323674
2871,88520.46030017918
2872,50329.13104589406
2873,104183.68611213705
2874,128117.04665949993
2875,127559.46697840226
2876,164560.603541047
2877,127193.42533078417
2878,163148.7490770368
2879,137671.53960774268
2880,92743.15731537872
2881,143416.6035155267
2882,150537.6083487444
2883,172054.0545863742
2884,184358.3786025729
2885,166552.83197035128
2886,196486.95303208212
2887,103118.40511782544
2888,127118.90138235292
2889,40477.360485704055
2890,70606.60466297915
2891,134494.2222001561
2892,68971.06702323142
2893,94796.19368118276
2894,55658.45833265716
2895,300044.77313695126
2896,276328.5188719994
2897,199114.3585720392
2898,151441.46358463325
2899,235448.94344289353
2900,150392.74209300103
2901,219886.47196986107
2902,195891.35875341346
2903,347428.8141133425
2904,366745.8242869386
2905,102322.33398982607
2906,213657.05597835084
2907,106632.47774229906
2908,134213.001631026
2909,142061.27484374802
2910,70967.97064487729
2911,84111.20934061793
2912,146760.24379601382
2913,89192.9398616112
2914,66114.92458285445
2915,70885.95256191265
2916,89837.05766600501
2917,182607.66913033047
2918,108922.67217863858
2919,239583.56659272965
